target,model,origin,mode,contrast,n_pairs,n_more,n_less,n_both,n_discordant,negative_rate,positive_rate,direction,direction_lo,direction_hi,p_exact,estimate,lo,hi,n_draws
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,us_ally,192,2,1,6,3,3.6458333333333335,4.166666666666666,0.3333333333333333,-0.5846807983959046,0.8770161105592076,1.0,0.5208333333333328,-1.0416666666666667,2.6041666666666665,5000
google/gemma-4-31b-it,gemma-4-31b,US,control,us_ally,185,1,1,12,2,7.027027027027027,7.027027027027027,0.0,-0.8109375885315385,0.8109375885315386,1.0,0.0,-1.6129032258064515,1.6129032258064515,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,us_ally,189,5,10,36,15,24.33862433862434,21.693121693121693,-0.3333333333333333,-0.6964735112057054,0.16572904522960452,0.30175781249999994,-2.6455026455026456,-6.842105263157894,1.0695187165775388,5000
minimax/minimax-m3,minimax-m3,CN,control,us_ally,192,14,15,45,29,31.25,30.729166666666668,-0.034482758620689655,-0.37227819694633024,0.31137956236010544,1.0,-0.5208333333333315,-5.729166666666669,4.6875,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,us_ally,192,7,11,36,18,24.479166666666664,22.395833333333336,-0.2222222222222222,-0.5938950685567276,0.22761916795524195,0.480682373046875,-2.0833333333333313,-6.770833333333331,2.0833333333333344,5000
moonshotai/kimi-k3,kimi-k3,CN,control,us_ally,192,9,7,23,16,15.625,16.666666666666664,0.125,-0.33642887202376204,0.538026951890153,0.803619384765625,1.0416666666666656,-3.125,5.208333333333333,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,us_ally,192,8,6,26,14,16.666666666666664,17.708333333333336,0.14285714285714285,-0.3481871084069852,0.5723840219105176,0.79052734375,1.0416666666666685,-2.6041666666666687,4.6875,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,us_ally,189,3,9,5,12,7.4074074074074066,4.232804232804233,-0.5,-0.8221166632118906,0.06461066986713138,0.14599609375,-3.1746031746031744,-6.878306878306878,0.0,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,us_ally,191,9,8,29,17,19.3717277486911,19.895287958115183,0.058823529411764705,-0.3807352987999115,0.4766978711518113,1.0,0.5235602094240815,-3.6649214659685847,4.736842105263158,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,us_ally,192,9,15,30,24,23.4375,20.3125,-0.25,-0.5768126488090244,0.14580075114651447,0.30745625495910645,-3.125,-8.333333333333334,1.5625,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,us_ally,192,8,11,28,19,20.3125,18.75,-0.15789473684210525,-0.5371621743509152,0.27448192931489923,0.6476058959960938,-1.5625,-6.25,2.6041666666666687,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,us_ally,192,10,8,32,18,20.833333333333336,21.875,0.1111111111111111,-0.3256716871591445,0.5088096374598874,0.8145294189453125,1.0416666666666656,-3.125,5.208333333333334,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,us_ally,192,7,5,61,12,34.375,35.41666666666667,0.16666666666666666,-0.36097737490090054,0.613479372682487,0.7744140625,1.0416666666666685,-2.6041666666666687,4.6875,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,us_ally,192,8,9,35,17,22.916666666666664,22.395833333333336,-0.058823529411764705,-0.4766978711518113,0.3807352987999115,1.0,-0.5208333333333315,-4.6875,3.6458333333333344,5000
tencent/hy3,hy3,CN,control,us_ally,192,9,12,26,21,19.791666666666664,18.229166666666664,-0.14285714285714285,-0.5106006214924808,0.2690689126138657,0.6636238098144531,-1.5625,-6.25,3.125,5000
thinkingmachines/inkling,inkling,US,control,us_ally,192,8,8,37,16,23.4375,23.4375,0.0,-0.44000872779347966,0.44000872779347966,1.0,0.0,-4.166666666666666,4.166666666666666,5000
x-ai/grok-4.3,grok-4.3,US,control,us_ally,191,10,9,77,19,45.0261780104712,45.54973821989529,0.05263157894736842,-0.3658438150977368,0.45340389677640847,1.0,0.5235602094240843,-4.166666666666669,5.2083333333333375,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,us_ally,192,9,4,24,13,14.583333333333334,17.1875,0.38461538461538464,-0.1526131363890193,0.7463859268857898,0.266845703125,2.6041666666666656,-1.0416666666666656,6.250000000000002,5000
z-ai/glm-5.2,glm-5.2,CN,control,us_ally,191,11,7,33,18,20.94240837696335,23.036649214659686,0.2222222222222222,-0.22761916795524184,0.5938950685567277,0.480682373046875,2.0942408376963346,-2.105263157894738,6.315789473684211,5000
amazon/nova-2-lite-v1,nova-2-lite,US,control,us_rival,184,15,9,112,24,65.76086956521739,69.02173913043478,0.25,-0.14580075114651447,0.5768126488090244,0.30745625495910645,3.2608695652173836,-1.6574585635359078,8.603312990409751,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,control,us_rival,192,10,9,70,19,41.14583333333333,41.66666666666667,0.05263157894736842,-0.3658438150977368,0.45340389677640847,1.0,0.520833333333337,-4.1666666666666625,4.6875,5000
anthropic/claude-sonnet-5,sonnet-5,US,control,us_rival,191,8,5,20,13,13.089005235602095,14.659685863874344,0.23076923076923078,-0.289542169746686,0.6458058440447485,0.5810546875,1.57068062827225,-2.0833333333333344,5.263157894736842,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,us_rival,192,13,5,18,18,11.979166666666668,16.145833333333336,0.4444444444444444,-0.017453131205949157,0.7500049324089202,0.09625244140625,4.166666666666667,0.0,8.333333333333334,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,us_rival,191,9,12,31,21,22.5130890052356,20.94240837696335,-0.14285714285714285,-0.5106006214924808,0.2690689126138657,0.6636238098144531,-1.57068062827225,-6.2827225130890065,3.1413612565445,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,us_rival,192,2,1,6,3,3.6458333333333335,4.166666666666666,0.3333333333333333,-0.5846807983959046,0.8770161105592076,1.0,0.5208333333333328,-1.0416666666666667,2.0833333333333335,5000
google/gemma-4-31b-it,gemma-4-31b,US,control,us_rival,183,2,3,13,5,8.743169398907105,8.19672131147541,-0.2,-0.7647584515347043,0.5385514374479741,1.0,-0.5464480874316946,-2.7781657355679714,1.676213043751174,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,us_rival,188,11,13,31,24,23.404255319148938,22.340425531914892,-0.08333333333333333,-0.44217332537578025,0.2985026928216101,0.8388197422027588,-1.063829787234044,-5.953547297297295,4.211083263714836,5000
minimax/minimax-m3,minimax-m3,CN,control,us_rival,192,17,15,43,32,30.208333333333332,31.25,0.0625,-0.2710096576205072,0.3826122578386233,0.860050065908581,1.0416666666666685,-4.6875,6.770833333333331,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,us_rival,192,6,13,39,19,27.083333333333332,23.4375,-0.3684210526315789,-0.6927124182441544,0.07979184649345061,0.1670684814453125,-3.6458333333333313,-8.333333333333332,0.5208333333333343,5000
moonshotai/kimi-k3,kimi-k3,CN,control,us_rival,192,14,7,26,21,17.1875,20.833333333333336,0.3333333333333333,-0.09253096051489518,0.6561049478983305,0.18924713134765625,3.6458333333333344,-1.0416666666666656,8.333333333333334,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,us_rival,192,6,7,31,13,19.791666666666664,19.270833333333336,-0.07692307692307693,-0.535878643809234,0.4171240857098797,1.0,-0.5208333333333315,-4.166666666666669,3.125,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,us_rival,190,5,7,12,12,10.0,8.947368421052632,-0.16666666666666666,-0.6134793726824868,0.36097737490090065,0.7744140625,-1.052631578947369,-4.712041884816755,2.6178010471204187,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,us_rival,192,11,7,33,18,20.833333333333336,22.916666666666664,0.2222222222222222,-0.22761916795524184,0.5938950685567277,0.480682373046875,2.0833333333333313,-2.0833333333333344,6.25,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,us_rival,192,10,6,36,16,21.875,23.958333333333336,0.25,-0.22717918908994572,0.6303753488227273,0.454498291015625,2.0833333333333344,-2.0833333333333313,6.249999999999997,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,us_rival,192,8,5,30,13,18.229166666666664,19.791666666666664,0.23076923076923078,-0.289542169746686,0.6458058440447485,0.5810546875,1.5625,-2.0833333333333344,5.208333333333334,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,us_rival,192,11,14,36,25,26.041666666666668,24.479166666666664,-0.12,-0.4666872223786531,0.2586533626040246,0.6900379657745361,-1.5625000000000027,-6.263020833333331,3.6458333333333313,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,us_rival,192,17,6,60,23,34.375,40.10416666666667,0.4782608695652174,0.07059990325149235,0.7490276791002735,0.03468966484069824,5.729166666666669,1.0416666666666685,10.416666666666668,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,us_rival,192,12,10,45,22,28.645833333333332,29.6875,0.09090909090909091,-0.30680409358530125,0.4615941163837336,0.8318119049072266,1.0416666666666685,-3.6458333333333313,5.729166666666669,5000
tencent/hy3,hy3,CN,control,us_rival,192,7,14,37,21,26.5625,22.916666666666664,-0.3333333333333333,-0.6561049478983305,0.09253096051489518,0.18924713134765625,-3.6458333333333344,-8.333333333333334,1.0416666666666656,5000
thinkingmachines/inkling,inkling,US,control,us_rival,192,6,5,40,11,23.4375,23.958333333333336,0.09090909090909091,-0.43981692518135596,0.5745745675508047,1.0,0.5208333333333343,-2.6041666666666687,3.6458333333333344,5000
x-ai/grok-4.3,grok-4.3,US,control,us_rival,192,13,7,76,20,43.22916666666667,46.35416666666667,0.3,-0.13429144662952752,0.6376163517978357,0.26317596435546875,3.125,-1.0416666666666685,7.8125,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,us_rival,192,10,7,26,17,17.1875,18.75,0.17647058823529413,-0.2798911471400044,0.5677788641957036,0.629058837890625,1.5625,-2.6041666666666656,5.729166666666669,5000
z-ai/glm-5.2,glm-5.2,CN,control,us_rival,190,20,16,33,36,25.789473684210527,27.89473684210526,0.1111111111111111,-0.208378764886054,0.40917462519839565,0.617719317029696,2.1052631578947323,-4.188481675392672,8.37696335078534,5000
amazon/nova-2-lite-v1,nova-2-lite,US,control,us_neutral,182,3,13,105,16,64.83516483516483,59.34065934065934,-0.625,-0.8681680185714371,-0.13982238076051734,0.021270751953125,-5.494505494505497,-9.890109890109889,-1.6042780748663055,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,control,us_neutral,192,20,7,66,27,38.02083333333333,44.79166666666667,0.48148148148148145,0.10642857370893832,0.7365925087618561,0.0191572904586792,6.7708333333333375,1.5625,11.979166666666668,5000
anthropic/claude-sonnet-5,sonnet-5,US,control,us_neutral,191,8,10,16,18,13.612565445026178,12.56544502617801,-0.1111111111111111,-0.5088096374598873,0.3256716871591445,0.8145294189453125,-1.0471204188481686,-5.291005291005291,3.157894736842104,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,us_neutral,191,5,8,16,13,12.56544502617801,10.99476439790576,-0.23076923076923078,-0.6458058440447485,0.289542169746686,0.5810546875,-1.57068062827225,-5.2356020942408374,2.094240837696336,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,us_neutral,190,4,10,24,14,17.894736842105264,14.736842105263156,-0.42857142857142855,-0.7655724271084616,0.09298168659786366,0.1795654296875,-3.1578947368421066,-7.329842931937172,0.5319148936170193,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,us_neutral,192,0,3,6,3,4.6875,3.125,-1.0,-0.9999999999999999,0.12299406351009079,0.25,-1.5625,-3.645833333333333,0.0,5000
google/gemma-4-31b-it,gemma-4-31b,US,control,us_neutral,187,1,1,12,2,6.951871657754011,6.951871657754011,0.0,-0.8109375885315385,0.8109375885315386,1.0,0.0,-1.5873015873015872,1.5957446808510647,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,us_neutral,190,6,10,34,16,23.157894736842106,21.052631578947366,-0.25,-0.6303753488227273,0.2271791890899455,0.454498291015625,-2.105263157894738,-6.315789473684211,2.105263157894735,5000
minimax/minimax-m3,minimax-m3,CN,control,us_neutral,190,18,17,38,35,28.947368421052634,29.47368421052631,0.02857142857142857,-0.2886239080826287,0.3401152799498053,1.0,0.5263157894736803,-5.348312345466045,6.417112299465239,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,us_neutral,191,7,11,33,18,23.036649214659686,20.94240837696335,-0.2222222222222222,-0.5938950685567276,0.22761916795524195,0.480682373046875,-2.0942408376963346,-6.315789473684208,2.150665663992701,5000
moonshotai/kimi-k3,kimi-k3,CN,control,us_neutral,192,5,11,26,16,19.270833333333336,16.145833333333336,-0.375,-0.7167071229043592,0.11191288330518656,0.210113525390625,-3.125,-7.291666666666666,1.0416666666666656,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,us_neutral,191,5,5,30,10,18.32460732984293,18.32460732984293,0.0,-0.526813818974872,0.5268138189748719,1.0,0.0,-3.1578947368421066,3.1578947368421066,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,us_neutral,186,1,8,8,9,8.60215053763441,4.838709677419355,-0.7777777777777778,-0.9602182247229102,-0.13000058884668808,0.0390625,-3.7634408602150544,-6.989247311827958,-1.0582010582010581,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,us_neutral,192,9,13,25,22,19.791666666666664,17.708333333333336,-0.18181818181818182,-0.5348836760705626,0.2253036304736975,0.5234670639038086,-2.0833333333333313,-6.770833333333334,2.6041666666666687,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,us_neutral,192,10,12,34,22,23.958333333333336,22.916666666666664,-0.09090909090909091,-0.4615941163837338,0.3068040935853009,0.8318119049072266,-1.0416666666666685,-5.729166666666669,3.6458333333333344,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,us_neutral,192,6,9,25,15,17.708333333333336,16.145833333333336,-0.2,-0.6035100771731684,0.28506339758750787,0.6072387695312499,-1.5625,-5.729166666666666,2.6041666666666656,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,us_neutral,192,10,20,24,30,22.916666666666664,17.708333333333336,-0.3333333333333333,-0.6153900383264773,0.02439896710912315,0.09873714670538905,-5.208333333333331,-10.416666666666668,0.5208333333333315,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,us_neutral,192,11,13,50,24,32.8125,31.770833333333332,-0.08333333333333333,-0.44217332537578025,0.2985026928216101,0.8388197422027588,-1.0416666666666685,-6.25,3.645833333333337,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,us_neutral,192,11,12,37,23,25.520833333333332,25.0,-0.043478260869565216,-0.41525685166706694,0.3407452532714519,1.0,-0.5208333333333315,-5.2083333333333375,4.687499999999997,5000
tencent/hy3,hy3,CN,control,us_neutral,192,12,6,28,18,17.708333333333336,20.833333333333336,0.3333333333333333,-0.1250106540810979,0.674424504983326,0.237884521484375,3.125,-1.0416666666666685,7.291666666666669,5000
thinkingmachines/inkling,inkling,US,control,us_neutral,192,4,6,38,10,22.916666666666664,21.875,-0.2,-0.6636393405875276,0.37465246053268353,0.75390625,-1.0416666666666656,-4.166666666666669,2.0833333333333344,5000
x-ai/grok-4.3,grok-4.3,US,control,us_neutral,192,8,4,78,12,42.70833333333333,44.79166666666667,0.3333333333333333,-0.21875582225440093,0.7237598178175737,0.3876953125,2.083333333333337,-1.5625,5.729166666666669,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,us_neutral,192,8,5,24,13,15.104166666666666,16.666666666666664,0.23076923076923078,-0.289542169746686,0.6458058440447485,0.5810546875,1.5625,-2.0833333333333344,5.208333333333334,5000
z-ai/glm-5.2,glm-5.2,CN,control,us_neutral,191,13,13,30,26,22.5130890052356,22.5130890052356,0.0,-0.358788129484819,0.358788129484819,1.0,0.0,-5.208333333333334,5.2356020942408374,5000
amazon/nova-2-lite-v1,nova-2-lite,US,control,cn_ally,179,4,23,122,27,81.00558659217877,70.39106145251397,-0.7037037037037037,-0.8816814444751135,-0.3504262914437404,0.000310748815536499,-10.6145251396648,-16.185374753770134,-5.202312138728327,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,control,cn_ally,192,11,8,78,19,44.79166666666667,46.35416666666667,0.15789473684210525,-0.27448192931489923,0.5371621743509152,0.6476058959960938,1.5625,-2.6041666666666687,6.25,5000
anthropic/claude-sonnet-5,sonnet-5,US,control,cn_ally,191,6,13,18,19,16.230366492146597,12.56544502617801,-0.3684210526315789,-0.6927124182441544,0.07979184649345061,0.1670684814453125,-3.6649214659685874,-8.333333333333332,1.0416666666666685,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,cn_ally,192,9,14,35,23,25.520833333333332,22.916666666666664,-0.21739130434782608,-0.556847544150441,0.18428955217236598,0.4048728942871094,-2.6041666666666656,-7.291666666666669,2.0833333333333344,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,cn_ally,192,16,9,33,25,21.875,25.520833333333332,0.28,-0.10963004503670282,0.5950423845108359,0.2295229434967041,3.6458333333333313,-1.0416666666666685,8.854166666666666,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,cn_ally,192,2,2,8,4,5.208333333333334,5.208333333333334,0.0,-0.6999220216957011,0.6999220216957012,1.0,0.0,-2.0833333333333335,2.0833333333333335,5000
google/gemma-4-31b-it,gemma-4-31b,US,control,cn_ally,190,3,2,20,5,11.578947368421053,12.105263157894736,0.2,-0.5385514374479744,0.7647584515347041,1.0,0.5263157894736845,-1.5873015873015872,2.645854441067202,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,cn_ally,192,13,8,44,21,27.083333333333332,29.6875,0.23809523809523808,-0.18242692449768483,0.5849797726287103,0.38331031799316406,2.6041666666666687,-2.0833333333333344,7.291666666666669,5000
minimax/minimax-m3,minimax-m3,CN,control,cn_ally,189,17,18,43,35,32.27513227513227,31.746031746031743,-0.02857142857142857,-0.3401152799498055,0.2886239080826283,1.0,-0.5291005291005291,-6.806282722513085,5.759162303664922,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,cn_ally,192,11,12,44,23,29.166666666666668,28.645833333333332,-0.043478260869565216,-0.41525685166706694,0.3407452532714519,1.0,-0.520833333333337,-5.7291666666666625,4.166666666666669,5000
moonshotai/kimi-k3,kimi-k3,CN,control,cn_ally,192,14,16,26,30,21.875,20.833333333333336,-0.06666666666666667,-0.39535222184600494,0.27715400760253406,0.8555355519056321,-1.0416666666666656,-6.25,4.6875,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,cn_ally,192,10,3,33,13,18.75,22.395833333333336,0.5384615384615384,-0.0051275189345499905,0.8364094256300285,0.09228515625,3.6458333333333344,0.0,7.291666666666666,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,cn_ally,191,4,9,12,13,10.99476439790576,8.37696335078534,-0.38461538461538464,-0.7463859268857898,0.1526131363890193,0.266845703125,-2.6178010471204187,-6.282722513089005,1.0471204188481673,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,cn_ally,192,9,12,36,21,25.0,23.4375,-0.14285714285714285,-0.5106006214924808,0.2690689126138657,0.6636238098144531,-1.5625,-6.25,3.125,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,cn_ally,192,4,12,38,16,26.041666666666668,21.875,-0.5,-0.796358650175739,-0.010033669289824632,0.076812744140625,-4.166666666666669,-8.333333333333334,0.0,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,cn_ally,192,9,7,29,16,18.75,19.791666666666664,0.125,-0.33642887202376204,0.538026951890153,0.803619384765625,1.0416666666666656,-3.125,5.208333333333331,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,cn_ally,192,14,14,43,28,29.6875,29.6875,0.0,-0.3473374508541308,0.3473374508541307,1.0,0.0,-5.2083333333333375,5.2083333333333375,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,cn_ally,192,14,6,73,20,41.14583333333333,45.3125,0.4,-0.03794563670704709,0.709045510264791,0.11531829833984375,4.166666666666669,0.0,8.854166666666668,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,cn_ally,192,16,12,44,28,29.166666666666668,31.25,0.14285714285714285,-0.21858428745062464,0.4698290575175259,0.5715881884098053,2.0833333333333313,-3.125,7.291666666666669,5000
tencent/hy3,hy3,CN,control,cn_ally,192,10,8,47,18,28.645833333333332,29.6875,0.1111111111111111,-0.3256716871591445,0.5088096374598874,0.8145294189453125,1.0416666666666685,-3.1250000000000027,5.2083333333333375,5000
thinkingmachines/inkling,inkling,US,control,cn_ally,192,3,6,45,9,26.5625,25.0,-0.3333333333333333,-0.7588323632261782,0.29159572883920726,0.5078125,-1.5625,-4.6875,1.5625,5000
x-ai/grok-4.3,grok-4.3,US,control,cn_ally,192,12,9,80,21,46.35416666666667,47.91666666666667,0.14285714285714285,-0.2690689126138658,0.5106006214924808,0.6636238098144531,1.5625,-3.125,6.25,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,cn_ally,192,12,9,33,21,21.875,23.4375,0.14285714285714285,-0.2690689126138658,0.5106006214924808,0.6636238098144531,1.5625,-3.125,6.25,5000
z-ai/glm-5.2,glm-5.2,CN,control,cn_ally,191,17,14,37,31,26.701570680628272,28.272251308900525,0.0967741935483871,-0.24455664725290982,0.4167652803895996,0.720100131817162,1.570680628272253,-3.68421052631579,7.36842105263158,5000
amazon/nova-2-lite-v1,nova-2-lite,US,control,cn_rival,184,6,28,111,34,75.54347826086956,63.58695652173913,-0.6470588235294118,-0.8330206190925536,-0.32972525200314506,0.00019512558355927467,-11.956521739130432,-18.085106382978722,-6.077348066298349,5000
anthropic/claude-haiku-4.5,haiku-4.5,US,control,cn_rival,192,7,10,78,17,45.83333333333333,44.27083333333333,-0.17647058823529413,-0.5677788641957038,0.2798911471400043,0.629058837890625,-1.5625,-5.729166666666669,2.6041666666666687,5000
anthropic/claude-sonnet-5,sonnet-5,US,control,cn_rival,191,8,10,22,18,16.75392670157068,15.706806282722512,-0.1111111111111111,-0.5088096374598873,0.3256716871591445,0.8145294189453125,-1.0471204188481686,-5.263157894736842,3.1413612565445033,5000
bytedance-seed/seed-2-1-turbo,seed-2-1-turbo,CN,control,cn_rival,192,10,17,24,27,21.354166666666664,17.708333333333336,-0.25925925925925924,-0.569349740780688,0.11541531175795217,0.24778856337070465,-3.6458333333333313,-8.854166666666668,1.5625,5000
deepseek/deepseek-v4-pro-0813,deepseek-v4-pro,CN,control,cn_rival,192,6,10,28,16,19.791666666666664,17.708333333333336,-0.25,-0.6303753488227273,0.2271791890899455,0.454498291015625,-2.0833333333333313,-6.25,2.0833333333333313,5000
google/gemini-3.1-flash-lite,gemini-3.1-flash-lite,US,control,cn_rival,192,2,1,7,3,4.166666666666666,4.6875,0.3333333333333333,-0.5846807983959046,0.8770161105592076,1.0,0.5208333333333336,-1.0416666666666667,2.6041666666666665,5000
google/gemma-4-31b-it,gemma-4-31b,US,control,cn_rival,192,5,1,13,6,7.291666666666667,9.375,0.6666666666666666,-0.12700564437294015,0.939893260503387,0.21875,2.083333333333333,0.0,4.6875,5000
inclusionai/ling-3.0-flash,ling-3.0-flash,CN,control,cn_rival,190,18,9,35,27,23.157894736842106,27.89473684210526,0.3333333333333333,-0.04350478985359851,0.6271347700256871,0.12207812070846558,4.736842105263156,-0.5263157894736831,9.999999999999998,5000
minimax/minimax-m3,minimax-m3,CN,control,cn_rival,192,21,23,33,44,29.166666666666668,28.125,-0.045454545454545456,-0.32490017935497795,0.2412906887875672,0.880395821280672,-1.0416666666666685,-7.8125,5.729166666666669,5000
moonshotai/kimi-k2.6,kimi-k2.6,CN,control,cn_rival,192,9,6,41,15,24.479166666666664,26.041666666666668,0.2,-0.285063397587508,0.6035100771731683,0.6072387695312499,1.5625000000000027,-2.6041666666666656,5.729166666666666,5000
moonshotai/kimi-k3,kimi-k3,CN,control,cn_rival,192,8,5,30,13,18.229166666666664,19.791666666666664,0.23076923076923078,-0.289542169746686,0.6458058440447485,0.5810546875,1.5625,-2.0833333333333344,5.208333333333334,5000
nvidia/nemotron-3-ultra-550b-a55b,nemotron-3-ultra,US,control,cn_rival,192,5,5,34,10,20.3125,20.3125,0.0,-0.526813818974872,0.5268138189748719,1.0,0.0,-3.125,3.125,5000
nvidia/nemotron-3.5-lightning,nemotron-3.5-lightning,US,control,cn_rival,190,6,6,10,12,8.421052631578947,8.421052631578947,0.0,-0.4924368047325878,0.492436804732588,1.0,0.0,-3.6842105263157885,3.68421052631579,5000
openai/gpt-5.6-luna,gpt-5.6-luna,US,control,cn_rival,191,5,13,32,18,23.56020942408377,19.3717277486911,-0.4444444444444444,-0.7500049324089202,0.017453131205949157,0.09625244140625,-4.188481675392669,-8.421052631578945,0.0,5000
openai/gpt-5.6-sol,gpt-5.6-sol,US,control,cn_rival,192,8,10,33,18,22.395833333333336,21.354166666666664,-0.1111111111111111,-0.5088096374598873,0.3256716871591445,0.8145294189453125,-1.0416666666666685,-5.208333333333334,3.125,5000
openai/gpt-5.6-terra,gpt-5.6-terra,US,control,cn_rival,192,7,10,29,17,20.3125,18.75,-0.17647058823529413,-0.5677788641957038,0.2798911471400043,0.629058837890625,-1.5625,-5.729166666666669,2.6041666666666656,5000
qwen/qwen3.7-plus,qwen3.7-plus,CN,control,cn_rival,192,17,12,42,29,28.125,30.729166666666668,0.1724137931034483,-0.18524328024242853,0.48973645317355197,0.45825831964612007,2.6041666666666687,-3.125,7.812500000000003,5000
qwen/qwen3.8-27b,qwen3.8-27b,CN,control,cn_rival,192,7,14,64,21,40.625,36.97916666666667,-0.3333333333333333,-0.6561049478983305,0.09253096051489518,0.18924713134765625,-3.6458333333333313,-8.333333333333332,1.041666666666663,5000
qwen/qwen3.8-flash,qwen3.8-flash,CN,control,cn_rival,192,12,8,43,20,26.5625,28.645833333333332,0.2,-0.22683699847549377,0.5623869352543658,0.5034446716308594,2.0833333333333313,-2.6041666666666656,6.770833333333334,5000
tencent/hy3,hy3,CN,control,cn_rival,192,9,6,35,15,21.354166666666664,22.916666666666664,0.2,-0.285063397587508,0.6035100771731683,0.6072387695312499,1.5625,-2.6041666666666656,5.729166666666666,5000
thinkingmachines/inkling,inkling,US,control,cn_rival,192,6,5,44,11,25.520833333333332,26.041666666666668,0.09090909090909091,-0.43981692518135596,0.5745745675508047,1.0,0.520833333333337,-2.6041666666666687,3.645833333333337,5000
x-ai/grok-4.3,grok-4.3,US,control,cn_rival,192,13,10,77,23,45.3125,46.875,0.13043478260869565,-0.26377249829967075,0.4873072934865157,0.6776394844055176,1.5625,-3.1250000000000053,6.250000000000005,5000
xiaomi/mimo-v2.5-pro,mimo-v2.5-pro,CN,control,cn_rival,192,6,5,31,11,18.75,19.270833333333336,0.09090909090909091,-0.43981692518135596,0.5745745675508047,1.0,0.5208333333333343,-2.6041666666666687,4.166666666666666,5000
z-ai/glm-5.2,glm-5.2,CN,control,cn_rival,190,18,9,37,27,24.210526315789473,28.947368421052634,0.3333333333333333,-0.04350478985359851,0.6271347700256871,0.12207812070846558,4.736842105263158,-0.5263157894736832,10.052910052910052,5000
amazon/nova-2-lite-v1,nova-2-lite,US,control,cn_neutral,184,4,22,115,26,74.45652173913044,64.67391304347827,-0.6923076923076923,-0.876999325528433,-0.3293760134357303,0.0005335211753845215,-9.782608695652172,-15.083798882681565,-4.838062791098849,5000
