ref_area,indicator,counterpart,year,value
PW,TXG_FOB_USD,W00,2017,4.714247
PW,TXG_FOB_USD,W00,2018,9.115925
PW,TXG_FOB_USD,W00,2019,7.69218
PW,TXG_FOB_USD,W00,2020,2.595217
PW,TXG_FOB_USD,W00,2021,2.08101
PW,TXG_FOB_USD,W00,2022,4.823958
PW,TXG_FOB_USD,W00,2023,2.024568
PW,TXG_FOB_USD,W00,2024,16.898905
PY,TMG_CIF_USD,CN,2015,2390.579898
PY,TMG_CIF_USD,CN,2016,2641.078953
PY,TMG_CIF_USD,CN,2017,3657.572812
PY,TMG_CIF_USD,CN,2018,3776.225955
PY,TMG_CIF_USD,CN,2019,4238.43843
PY,TMG_CIF_USD,CN,2020,3026.778702
PY,TMG_CIF_USD,CN,2021,4311.3464
PY,TMG_CIF_USD,CN,2022,4971.564509
PY,TMG_CIF_USD,CN,2023,5743.030429
PY,TMG_CIF_USD,CN,2024,5712.857935
PY,TMG_CIF_USD,US,2015,794.622374
PY,TMG_CIF_USD,US,2016,683.030606
PY,TMG_CIF_USD,US,2017,862.578891
PY,TMG_CIF_USD,US,2018,999.234602
PY,TMG_CIF_USD,US,2019,1072.842358
PY,TMG_CIF_USD,US,2020,673.641846
PY,TMG_CIF_USD,US,2021,1019.471737
PY,TMG_CIF_USD,US,2022,1619.779505
PY,TMG_CIF_USD,US,2023,1351.461104
PY,TMG_CIF_USD,US,2024,1166.638048
PY,TMG_CIF_USD,W00,2015,10101.067112
PY,TMG_CIF_USD,W00,2016,9708.207918
PY,TMG_CIF_USD,W00,2017,11497.76048
PY,TMG_CIF_USD,W00,2018,12788.736915
PY,TMG_CIF_USD,W00,2019,12166.755947
PY,TMG_CIF_USD,W00,2020,9811.798471
PY,TMG_CIF_USD,W00,2021,14373.128629
PY,TMG_CIF_USD,W00,2022,16803.879551
PY,TMG_CIF_USD,W00,2023,17070.920147
PY,TMG_CIF_USD,W00,2024,17513.443831
PY,TXG_FOB_USD,CN,2015,30.472863
PY,TXG_FOB_USD,CN,2021,30.564029
PY,TXG_FOB_USD,CN,2022,21.822086
PY,TXG_FOB_USD,CN,2023,20.528727
PY,TXG_FOB_USD,CN,2024,25.069723
PY,TXG_FOB_USD,US,2015,151.519857
PY,TXG_FOB_USD,US,2016,143.338746
PY,TXG_FOB_USD,US,2017,117.841669
PY,TXG_FOB_USD,US,2018,122.011733
PY,TXG_FOB_USD,US,2019,161.112298
PY,TXG_FOB_USD,US,2020,172.354577
PY,TXG_FOB_USD,US,2021,218.034
PY,TXG_FOB_USD,US,2022,256.812352
PY,TXG_FOB_USD,US,2023,276.853686
PY,TXG_FOB_USD,US,2024,414.066237
PY,TXG_FOB_USD,W00,2015,8354.002323
PY,TXG_FOB_USD,W00,2016,8490.038195
PY,TXG_FOB_USD,W00,2017,8387.920515
PY,TXG_FOB_USD,W00,2018,8672.251805
PY,TXG_FOB_USD,W00,2019,7682.208225
PY,TXG_FOB_USD,W00,2020,8239.240832
PY,TXG_FOB_USD,W00,2021,10559.535045
PY,TXG_FOB_USD,W00,2022,9957.013974
PY,TXG_FOB_USD,W00,2023,11890.5368
PY,TXG_FOB_USD,W00,2024,10915.969075
QA,TMG_CIF_USD,CN,2015,3710.164364
QA,TMG_CIF_USD,CN,2016,3261.139272
QA,TMG_CIF_USD,CN,2017,3333.857286
QA,TMG_CIF_USD,CN,2018,3851.058544
QA,TMG_CIF_USD,CN,2019,3485.372224
QA,TMG_CIF_USD,CN,2020,3850.246837
QA,TMG_CIF_USD,CN,2021,4550.057882
QA,TMG_CIF_USD,CN,2022,5438.552898
QA,TMG_CIF_USD,CN,2023,4549.02981
QA,TMG_CIF_USD,CN,2024,5384.982775
QA,TMG_CIF_USD,US,2015,3523.781686
QA,TMG_CIF_USD,US,2016,4552.306863
QA,TMG_CIF_USD,US,2017,4856.763896
QA,TMG_CIF_USD,US,2018,6117.845735
QA,TMG_CIF_USD,US,2019,5442.91902
QA,TMG_CIF_USD,US,2020,4059.011713
QA,TMG_CIF_USD,US,2021,3312.148057
QA,TMG_CIF_USD,US,2022,4900.815441
QA,TMG_CIF_USD,US,2023,5008.478536
QA,TMG_CIF_USD,US,2024,4610.019732
QA,TMG_CIF_USD,W00,2015,31778.704021
QA,TMG_CIF_USD,W00,2016,31198.23792
QA,TMG_CIF_USD,W00,2017,29014.765398
QA,TMG_CIF_USD,W00,2018,30812.924798
QA,TMG_CIF_USD,W00,2019,28291.585355
QA,TMG_CIF_USD,W00,2020,24977.754822
QA,TMG_CIF_USD,W00,2021,27092.150834
QA,TMG_CIF_USD,W00,2022,32558.792645
QA,TMG_CIF_USD,W00,2023,30543.792909
QA,TMG_CIF_USD,W00,2024,33001.989924
QA,TXG_FOB_USD,CN,2015,5278.425529
QA,TXG_FOB_USD,CN,2016,4485.60995
QA,TXG_FOB_USD,CN,2017,7244.552513
QA,TXG_FOB_USD,CN,2018,9608.646469
QA,TXG_FOB_USD,CN,2019,9018.816796
QA,TXG_FOB_USD,CN,2020,7815.70989
QA,TXG_FOB_USD,CN,2021,13472.961558
QA,TXG_FOB_USD,CN,2022,20782.196562
QA,TXG_FOB_USD,CN,2023,19279.222311
QA,TXG_FOB_USD,CN,2024,18925.002669
QA,TXG_FOB_USD,US,2015,914.451809
QA,TXG_FOB_USD,US,2016,682.647059
QA,TXG_FOB_USD,US,2017,881.064119
QA,TXG_FOB_USD,US,2018,1099.923345
QA,TXG_FOB_USD,US,2019,991.590619
QA,TXG_FOB_USD,US,2020,1247.476004
QA,TXG_FOB_USD,US,2021,1689.710933
QA,TXG_FOB_USD,US,2022,1728.23823
QA,TXG_FOB_USD,US,2023,1480.342284
QA,TXG_FOB_USD,US,2024,1503.551937
QA,TXG_FOB_USD,W00,2015,77053.635539
QA,TXG_FOB_USD,W00,2016,57268.555547
QA,TXG_FOB_USD,W00,2017,67464.629327
QA,TXG_FOB_USD,W00,2018,84260.449545
QA,TXG_FOB_USD,W00,2019,72895.776088
QA,TXG_FOB_USD,W00,2020,51473.424475
QA,TXG_FOB_USD,W00,2021,87165.659554
QA,TXG_FOB_USD,W00,2022,130920.851816
QA,TXG_FOB_USD,W00,2023,97701.665704
QA,TXG_FOB_USD,W00,2024,90101.977069
R14,TMG_CIF_USD,CN,2015,54925.696687
R14,TMG_CIF_USD,CN,2016,55476.218436
R14,TMG_CIF_USD,CN,2017,68538.336573
R14,TMG_CIF_USD,CN,2018,78003.912048
R14,TMG_CIF_USD,CN,2019,84909.956364
R14,TMG_CIF_USD,CN,2020,78381.867531
R14,TMG_CIF_USD,CN,2021,101702.837144
R14,TMG_CIF_USD,CN,2022,116606.902275887
R14,TMG_CIF_USD,CN,2023,177888.074177653
R14,TMG_CIF_USD,CN,2024,187161.845275214
R14,TMG_CIF_USD,US,2015,16785.875465
R14,TMG_CIF_USD,US,2016,15896.541955
R14,TMG_CIF_USD,US,2017,18686.464038
R14,TMG_CIF_USD,US,2018,19441.426543
R14,TMG_CIF_USD,US,2019,20915.451462
R14,TMG_CIF_USD,US,2020,18869.821259
R14,TMG_CIF_USD,US,2021,23694.692087
R14,TMG_CIF_USD,US,2022,10282.1214602074
R14,TMG_CIF_USD,US,2023,12102.2266212599
R14,TMG_CIF_USD,US,2024,13089.1142426097
R14,TMG_CIF_USD,W00,2015,342274.773433
R14,TMG_CIF_USD,W00,2016,321454.684448
R14,TMG_CIF_USD,W00,2017,387568.503806
R14,TMG_CIF_USD,W00,2018,424604.844345
R14,TMG_CIF_USD,W00,2019,448629.463661
R14,TMG_CIF_USD,W00,2020,401808.29649
R14,TMG_CIF_USD,W00,2021,505212.753994
R14,TMG_CIF_USD,W00,2022,460854.75087589
R14,TMG_CIF_USD,W00,2023,553600.442262135
R14,TMG_CIF_USD,W00,2024,593628.650534037
R14,TXG_FOB_USD,CN,2015,46785.179338
R14,TXG_FOB_USD,CN,2016,42389.241695
R14,TXG_FOB_USD,CN,2017,55508.365576
R14,TXG_FOB_USD,CN,2018,74945.326291
R14,TXG_FOB_USD,CN,2019,78389.807685
R14,TXG_FOB_USD,CN,2020,71225.220338
R14,TXG_FOB_USD,CN,2021,93741.435975
R14,TXG_FOB_USD,CN,2022,125515.752855735
R14,TXG_FOB_USD,CN,2023,142197.402720718
R14,TXG_FOB_USD,CN,2024,143864.452665071
R14,TXG_FOB_USD,US,2015,11154.585582
R14,TXG_FOB_USD,US,2016,10907.02855
R14,TXG_FOB_USD,US,2017,12775.319655
R14,TXG_FOB_USD,US,2018,15664.802025
R14,TXG_FOB_USD,US,2019,15560.557519
R14,TXG_FOB_USD,US,2020,12626.602594
R14,TXG_FOB_USD,US,2021,21076.999873
R14,TXG_FOB_USD,US,2022,11356.3240716285
R14,TXG_FOB_USD,US,2023,5084.68404435241
R14,TXG_FOB_USD,US,2024,5488.11681222566
R14,TXG_FOB_USD,W00,2015,490038.466206
R14,TXG_FOB_USD,W00,2016,420705.142453
R14,TXG_FOB_USD,W00,2017,519481.79709
R14,TXG_FOB_USD,W00,2018,642426.570727
R14,TXG_FOB_USD,W00,2019,616685.843926
R14,TXG_FOB_USD,W00,2020,503540.44795
R14,TXG_FOB_USD,W00,2021,710202.434548
R14,TXG_FOB_USD,W00,2022,833314.543546646
R14,TXG_FOB_USD,W00,2023,700585.664868568
R14,TXG_FOB_USD,W00,2024,741047.123730836
RO,TMG_CIF_USD,CN,2015,3203.145365
RO,TMG_CIF_USD,CN,2016,3806.159196
RO,TMG_CIF_USD,CN,2017,4285.326448
RO,TMG_CIF_USD,CN,2018,5196.543784
RO,TMG_CIF_USD,CN,2019,5078.845107
RO,TMG_CIF_USD,CN,2020,5777.300525
RO,TMG_CIF_USD,CN,2021,7318.583736
RO,TMG_CIF_USD,CN,2022,7772.979579
RO,TMG_CIF_USD,CN,2023,7307.72499
RO,TMG_CIF_USD,CN,2024,8486.351063
RO,TMG_CIF_USD,US,2015,752.678772
RO,TMG_CIF_USD,US,2016,705.37838
RO,TMG_CIF_USD,US,2017,1232.40289
RO,TMG_CIF_USD,US,2018,1041.659548
RO,TMG_CIF_USD,US,2019,902.53876
RO,TMG_CIF_USD,US,2020,1025.272553
RO,TMG_CIF_USD,US,2021,1097.337964
RO,TMG_CIF_USD,US,2022,1406.298411
RO,TMG_CIF_USD,US,2023,1486.364706
RO,TMG_CIF_USD,US,2024,1421.137822
RO,TMG_CIF_USD,W00,2015,69790.804111
RO,TMG_CIF_USD,W00,2016,74538.819349
RO,TMG_CIF_USD,W00,2017,85463.435934
RO,TMG_CIF_USD,W00,2018,97724.843556
RO,TMG_CIF_USD,W00,2019,96537.503841
RO,TMG_CIF_USD,W00,2020,92125.997004
RO,TMG_CIF_USD,W00,2021,116189.606082
RO,TMG_CIF_USD,W00,2022,132451.291631
RO,TMG_CIF_USD,W00,2023,131916.19193
RO,TMG_CIF_USD,W00,2024,136394.064829
RO,TXG_FOB_USD,CN,2015,582.380031
RO,TXG_FOB_USD,CN,2016,679.776091
RO,TXG_FOB_USD,CN,2017,833.196697
RO,TXG_FOB_USD,CN,2018,762.056313
RO,TXG_FOB_USD,CN,2019,684.911049
RO,TXG_FOB_USD,CN,2020,739.24348
RO,TXG_FOB_USD,CN,2021,1067.752936
RO,TXG_FOB_USD,CN,2022,1142.428511
RO,TXG_FOB_USD,CN,2023,925.199004
RO,TXG_FOB_USD,CN,2024,777.989511
RO,TXG_FOB_USD,US,2015,1167.262855
RO,TXG_FOB_USD,US,2016,1058.024155
RO,TXG_FOB_USD,US,2017,1253.269562
RO,TXG_FOB_USD,US,2018,1544.201015
RO,TXG_FOB_USD,US,2019,1437.528952
RO,TXG_FOB_USD,US,2020,1197.813126
RO,TXG_FOB_USD,US,2021,1761.753246
RO,TXG_FOB_USD,US,2022,2383.774005
RO,TXG_FOB_USD,US,2023,2323.094034
RO,TXG_FOB_USD,US,2024,2473.741046
RO,TXG_FOB_USD,W00,2015,60504.472401
RO,TXG_FOB_USD,W00,2016,63428.934807
RO,TXG_FOB_USD,W00,2017,70641.084153
RO,TXG_FOB_USD,W00,2018,79529.987442
RO,TXG_FOB_USD,W00,2019,76771.417344
RO,TXG_FOB_USD,W00,2020,70673.827979
RO,TXG_FOB_USD,W00,2021,87301.909663
RO,TXG_FOB_USD,W00,2022,96378.832105
RO,TXG_FOB_USD,W00,2023,100272.037031
RO,TXG_FOB_USD,W00,2024,99876.863837
RS,TMG_CIF_USD,CN,2015,1535.015309
RS,TMG_CIF_USD,CN,2016,1486.114615
RS,TMG_CIF_USD,CN,2017,1845.520926
RS,TMG_CIF_USD,CN,2018,2167.517667
RS,TMG_CIF_USD,CN,2019,2506.953885
RS,TMG_CIF_USD,CN,2020,1782.633232
RS,TMG_CIF_USD,CN,2021,4229.333493
RS,TMG_CIF_USD,CN,2022,4982.4202
RS,TMG_CIF_USD,CN,2023,4861.508362
RS,TMG_CIF_USD,CN,2024,5552.885435
RS,TMG_CIF_USD,US,2015,284.695999
RS,TMG_CIF_USD,US,2016,318.701017
RS,TMG_CIF_USD,US,2017,313.663871
RS,TMG_CIF_USD,US,2018,473.861993
RS,TMG_CIF_USD,US,2019,554.259359
RS,TMG_CIF_USD,US,2020,286.636513
RS,TMG_CIF_USD,US,2021,483.124653
RS,TMG_CIF_USD,US,2022,727.886
RS,TMG_CIF_USD,US,2023,592.401099
RS,TMG_CIF_USD,US,2024,745.287701
RS,TMG_CIF_USD,W00,2015,18168.573866
RS,TMG_CIF_USD,W00,2016,19182.91393
RS,TMG_CIF_USD,W00,2017,22395.911755
RS,TMG_CIF_USD,W00,2018,25811.454868
RS,TMG_CIF_USD,W00,2019,26668.7846
RS,TMG_CIF_USD,W00,2020,26218.812532
RS,TMG_CIF_USD,W00,2021,33643.863377
RS,TMG_CIF_USD,W00,2022,41148.448639
RS,TMG_CIF_USD,W00,2023,39829.614387
RS,TMG_CIF_USD,W00,2024,42247.818008
RS,TXG_FOB_USD,CN,2015,20.567363
RS,TXG_FOB_USD,CN,2016,26.653037
RS,TXG_FOB_USD,CN,2017,62.158124
RS,TXG_FOB_USD,CN,2018,91.725299
RS,TXG_FOB_USD,CN,2019,329.725442
RS,TXG_FOB_USD,CN,2020,374.625863
RS,TXG_FOB_USD,CN,2021,956.460735
RS,TXG_FOB_USD,CN,2022,1166.4979
RS,TXG_FOB_USD,CN,2023,1223.337023
RS,TXG_FOB_USD,CN,2024,1899.062401
RS,TXG_FOB_USD,US,2015,250.702906
RS,TXG_FOB_USD,US,2016,231.659513
RS,TXG_FOB_USD,US,2017,258.303043
RS,TXG_FOB_USD,US,2018,266.429499
RS,TXG_FOB_USD,US,2019,305.220926
RS,TXG_FOB_USD,US,2020,369.968675
RS,TXG_FOB_USD,US,2021,512.938275
RS,TXG_FOB_USD,US,2022,541.4847
RS,TXG_FOB_USD,US,2023,558.001398
RS,TXG_FOB_USD,US,2024,671.585198
RS,TXG_FOB_USD,W00,2015,13355.062477
RS,TXG_FOB_USD,W00,2016,14872.6291
RS,TXG_FOB_USD,W00,2017,16598.016574
RS,TXG_FOB_USD,W00,2018,18324.240448
RS,TXG_FOB_USD,W00,2019,18942.108657
RS,TXG_FOB_USD,W00,2020,19490.703948
RS,TXG_FOB_USD,W00,2021,25559.357547
RS,TXG_FOB_USD,W00,2022,29056.97941
RS,TXG_FOB_USD,W00,2023,30902.140225
RS,TXG_FOB_USD,W00,2024,31594.82162
RU,TMG_CIF_USD,CN,2015,34945.804377
RU,TMG_CIF_USD,CN,2016,38097.732658
RU,TMG_CIF_USD,CN,2017,48007.199648
RU,TMG_CIF_USD,CN,2018,52167.592203
RU,TMG_CIF_USD,CN,2019,54066.431304
RU,TMG_CIF_USD,CN,2020,54908.217568
RU,TMG_CIF_USD,CN,2021,72685.740904
RU,TMG_CIF_USD,CN,2022,82007.512410887
RU,TMG_CIF_USD,CN,2023,119833.579266653
RU,TMG_CIF_USD,CN,2024,124272.105808214
RU,TMG_CIF_USD,US,2015,11580.660164
RU,TMG_CIF_USD,US,2016,11047.049776
RU,TMG_CIF_USD,US,2017,12664.066688
RU,TMG_CIF_USD,US,2018,12690.728976
RU,TMG_CIF_USD,US,2019,13422.179565
RU,TMG_CIF_USD,US,2020,13222.316479
RU,TMG_CIF_USD,US,2021,17519.530668
RU,TMG_CIF_USD,US,2022,4561.69705820735
RU,TMG_CIF_USD,US,2023,1638.58095525987
RU,TMG_CIF_USD,US,2024,1443.2266126097
RU,TMG_CIF_USD,W00,2015,182403.530303
RU,TMG_CIF_USD,W00,2016,182267.576704
RU,TMG_CIF_USD,W00,2017,226098.170856
RU,TMG_CIF_USD,W00,2018,237509.707808
RU,TMG_CIF_USD,W00,2019,242627.666419
RU,TMG_CIF_USD,W00,2020,231429.507465
RU,TMG_CIF_USD,W00,2021,293656.038258
RU,TMG_CIF_USD,W00,2022,236853.09821689
RU,TMG_CIF_USD,W00,2023,258587.660397135
RU,TMG_CIF_USD,W00,2024,255438.338747037
RU,TXG_FOB_USD,CN,2015,28606.412842
RU,TXG_FOB_USD,CN,2016,28019.903467
RU,TXG_FOB_USD,CN,2017,38932.476026
RU,TXG_FOB_USD,CN,2018,56079.088096
RU,TXG_FOB_USD,CN,2019,54937.483432
RU,TXG_FOB_USD,CN,2020,49583.127513
RU,TXG_FOB_USD,CN,2021,68422.666053
RU,TXG_FOB_USD,CN,2022,98004.8037807353
RU,TXG_FOB_USD,CN,2023,111455.315101718
RU,TXG_FOB_USD,CN,2024,112058.697022071
RU,TXG_FOB_USD,US,2015,9536.528453
RU,TXG_FOB_USD,US,2016,9468.553083
RU,TXG_FOB_USD,US,2017,10977.890079
RU,TXG_FOB_USD,US,2018,12742.598542
RU,TXG_FOB_USD,US,2019,13227.470788
RU,TXG_FOB_USD,US,2020,10827.407392
RU,TXG_FOB_USD,US,2021,17825.671285
RU,TXG_FOB_USD,US,2022,8683.44628362854
RU,TXG_FOB_USD,US,2023,2746.03399835241
RU,TXG_FOB_USD,US,2024,1808.83012122566
RU,TXG_FOB_USD,W00,2015,343426.722931
RU,TXG_FOB_USD,W00,2016,285499.878698
RU,TXG_FOB_USD,W00,2017,355720.095268
RU,TXG_FOB_USD,W00,2018,449185.26724
RU,TXG_FOB_USD,W00,2019,419731.678988
RU,TXG_FOB_USD,W00,2020,337884.789154
RU,TXG_FOB_USD,W00,2021,492048.058908
RU,TXG_FOB_USD,W00,2022,593033.988081646
RU,TXG_FOB_USD,W00,2023,468844.794345568
RU,TXG_FOB_USD,W00,2024,437977.268695836
RW,TMG_CIF_USD,CN,2015,358.219057
RW,TMG_CIF_USD,CN,2016,379.16315
RW,TMG_CIF_USD,CN,2017,363.580727
RW,TMG_CIF_USD,CN,2018,564.890791
RW,TMG_CIF_USD,CN,2019,635.351325
RW,TMG_CIF_USD,CN,2020,762.651093
RW,TMG_CIF_USD,CN,2021,646.057323
RW,TMG_CIF_USD,CN,2022,715.757075
RW,TMG_CIF_USD,CN,2023,642.307826
RW,TMG_CIF_USD,CN,2024,834.924265
RW,TMG_CIF_USD,US,2015,44.644103
RW,TMG_CIF_USD,US,2016,47.249471
RW,TMG_CIF_USD,US,2017,47.830419
RW,TMG_CIF_USD,US,2018,40.87377
RW,TMG_CIF_USD,US,2019,53.931437
RW,TMG_CIF_USD,US,2020,84.271951
RW,TMG_CIF_USD,US,2021,97.371065
RW,TMG_CIF_USD,US,2022,79.483226
RW,TMG_CIF_USD,US,2023,68.006071
RW,TMG_CIF_USD,US,2024,81.940197
RW,TMG_CIF_USD,W00,2015,1857.003262
RW,TMG_CIF_USD,W00,2016,1794.782592
RW,TMG_CIF_USD,W00,2017,1782.041894
RW,TMG_CIF_USD,W00,2018,2933.324789
RW,TMG_CIF_USD,W00,2019,3194.456055
RW,TMG_CIF_USD,W00,2020,4213.480326
RW,TMG_CIF_USD,W00,2021,3335.790144
RW,TMG_CIF_USD,W00,2022,3737.082423
RW,TMG_CIF_USD,W00,2023,3825.376238
RW,TMG_CIF_USD,W00,2024,4662.433641
RW,TXG_FOB_USD,CN,2015,12.817525
RW,TXG_FOB_USD,CN,2016,4.826466
RW,TXG_FOB_USD,CN,2017,3.161148
RW,TXG_FOB_USD,CN,2018,10.411283
RW,TXG_FOB_USD,CN,2019,6.65406
RW,TXG_FOB_USD,CN,2020,8.174683
RW,TXG_FOB_USD,CN,2021,16.460775
RW,TXG_FOB_USD,CN,2022,16.462963
RW,TXG_FOB_USD,CN,2023,95.243109
RW,TXG_FOB_USD,CN,2024,104.453178
RW,TXG_FOB_USD,US,2015,23.810247
RW,TXG_FOB_USD,US,2016,18.468605
RW,TXG_FOB_USD,US,2017,32.369475
RW,TXG_FOB_USD,US,2018,32.490032
RW,TXG_FOB_USD,US,2019,12.681951
RW,TXG_FOB_USD,US,2020,20.751463
RW,TXG_FOB_USD,US,2021,28.840703
RW,TXG_FOB_USD,US,2022,28.866785
RW,TXG_FOB_USD,US,2023,9.346936
RW,TXG_FOB_USD,US,2024,11.812591
RW,TXG_FOB_USD,W00,2015,428.643627
RW,TXG_FOB_USD,W00,2016,419.021671
RW,TXG_FOB_USD,W00,2017,660.643654
RW,TXG_FOB_USD,W00,2018,846.756299
RW,TXG_FOB_USD,W00,2019,1162.32592
RW,TXG_FOB_USD,W00,2020,1643.102991
RW,TXG_FOB_USD,W00,2021,1196.671397
RW,TXG_FOB_USD,W00,2022,1562.504485
RW,TXG_FOB_USD,W00,2023,1576.917613
RW,TXG_FOB_USD,W00,2024,1945.449073
SA,TMG_CIF_USD,CN,2015,24639.441864
SA,TMG_CIF_USD,CN,2016,20082.363986
SA,TMG_CIF_USD,CN,2017,19723.474423
SA,TMG_CIF_USD,CN,2018,21048.563866
SA,TMG_CIF_USD,CN,2019,25261.893456
SA,TMG_CIF_USD,CN,2020,27083.216707
SA,TMG_CIF_USD,CN,2021,30843.733677
SA,TMG_CIF_USD,CN,2022,39083.077064
SA,TMG_CIF_USD,CN,2023,44587.639433
SA,TMG_CIF_USD,CN,2024,52162.840386
SA,TMG_CIF_USD,US,2015,23953.826197
SA,TMG_CIF_USD,US,2016,20774.724063
SA,TMG_CIF_USD,US,2017,17373.55215
SA,TMG_CIF_USD,US,2018,17189.044239
SA,TMG_CIF_USD,US,2019,15491.422572
SA,TMG_CIF_USD,US,2020,14752.421418
SA,TMG_CIF_USD,US,2021,15767.269342
SA,TMG_CIF_USD,US,2022,16953.43984
SA,TMG_CIF_USD,US,2023,18931.643408
SA,TMG_CIF_USD,US,2024,18736.121586
SA,TMG_CIF_USD,W00,2015,174674.737287
SA,TMG_CIF_USD,W00,2016,140169.333084
SA,TMG_CIF_USD,W00,2017,127909.736671
SA,TMG_CIF_USD,W00,2018,126629.400057
SA,TMG_CIF_USD,W00,2019,132156.499095
SA,TMG_CIF_USD,W00,2020,152734.89681
SA,TMG_CIF_USD,W00,2021,151537.002507
SA,TMG_CIF_USD,W00,2022,183637.481565
SA,TMG_CIF_USD,W00,2023,211020.822909
SA,TMG_CIF_USD,W00,2024,221603.795239
SA,TXG_FOB_USD,CN,2015,33972.341758
SA,TXG_FOB_USD,CN,2016,28704.616697
SA,TXG_FOB_USD,CN,2017,25827.129074
SA,TXG_FOB_USD,CN,2018,38386.319064
SA,TXG_FOB_USD,CN,2019,47588.32672
SA,TXG_FOB_USD,CN,2020,32363.496023
SA,TXG_FOB_USD,CN,2021,51272.171498
SA,TXG_FOB_USD,CN,2022,66182.523097
SA,TXG_FOB_USD,CN,2023,53488.839695
SA,TXG_FOB_USD,CN,2024,46302.068472
SA,TXG_FOB_USD,US,2015,22797.94755
SA,TXG_FOB_USD,US,2016,19262.915418
SA,TXG_FOB_USD,US,2017,18219.306274
SA,TXG_FOB_USD,US,2018,26020.925996
SA,TXG_FOB_USD,US,2019,13300.567251
SA,TXG_FOB_USD,US,2020,8819.922385
SA,TXG_FOB_USD,US,2021,14549.154496
SA,TXG_FOB_USD,US,2022,23010.884018
SA,TXG_FOB_USD,US,2023,15549.835221
SA,TXG_FOB_USD,US,2024,12793.395454
SA,TXG_FOB_USD,W00,2015,244612.233261
SA,TXG_FOB_USD,W00,2016,206681.876046
SA,TXG_FOB_USD,W00,2017,220358.740291
SA,TXG_FOB_USD,W00,2018,295387.171148
SA,TXG_FOB_USD,W00,2019,259426.780794
SA,TXG_FOB_USD,W00,2020,181365.358194
SA,TXG_FOB_USD,W00,2021,278924.567991
SA,TXG_FOB_USD,W00,2022,407429.581914
SA,TXG_FOB_USD,W00,2023,322250.645479
SA,TXG_FOB_USD,W00,2024,303891.46496
SB,TMG_CIF_USD,CN,2015,92.425042
SB,TMG_CIF_USD,CN,2016,115.753272
SB,TMG_CIF_USD,CN,2017,111.846207
SB,TMG_CIF_USD,CN,2018,134.08475
SB,TMG_CIF_USD,CN,2019,110.749375
SB,TMG_CIF_USD,CN,2020,133.533434
SB,TMG_CIF_USD,CN,2021,187.969319
SB,TMG_CIF_USD,CN,2022,224.607416
SB,TMG_CIF_USD,CN,2023,271.647244
SB,TMG_CIF_USD,CN,2024,234.579875
SB,TMG_CIF_USD,US,2015,6.585767
SB,TMG_CIF_USD,US,2016,11.117211
SB,TMG_CIF_USD,US,2017,10.45384
SB,TMG_CIF_USD,US,2018,13.168847
SB,TMG_CIF_USD,US,2019,22.27738
SB,TMG_CIF_USD,US,2020,5.24446
SB,TMG_CIF_USD,US,2021,16.560649
SB,TMG_CIF_USD,US,2022,11.676746
SB,TMG_CIF_USD,US,2023,10.79956
SB,TMG_CIF_USD,US,2024,14.772232
SB,TMG_CIF_USD,W00,2015,437.127782
SB,TMG_CIF_USD,W00,2016,463.762445
SB,TMG_CIF_USD,W00,2017,476.551724
SB,TMG_CIF_USD,W00,2018,549.129228
SB,TMG_CIF_USD,W00,2019,516.317404
SB,TMG_CIF_USD,W00,2020,426.654014
SB,TMG_CIF_USD,W00,2021,552.849949
SB,TMG_CIF_USD,W00,2022,623.167215
SB,TMG_CIF_USD,W00,2023,655.24158
SB,TMG_CIF_USD,W00,2024,660.158131
SB,TXG_FOB_USD,CN,2015,232.210661
SB,TXG_FOB_USD,CN,2016,273.317892
SB,TXG_FOB_USD,CN,2017,325.830019
SB,TXG_FOB_USD,CN,2018,380.352738
SB,TXG_FOB_USD,CN,2019,287.296954
SB,TXG_FOB_USD,CN,2020,244.199102
SB,TXG_FOB_USD,CN,2021,200.346439
SB,TXG_FOB_USD,CN,2022,188.514759
SB,TXG_FOB_USD,CN,2023,191.250652
SB,TXG_FOB_USD,CN,2024,241.885474
SB,TXG_FOB_USD,US,2015,0.961813
SB,TXG_FOB_USD,US,2016,1.89755
SB,TXG_FOB_USD,US,2017,3.55672
SB,TXG_FOB_USD,US,2018,2.933204
SB,TXG_FOB_USD,US,2019,4.186468
SB,TXG_FOB_USD,US,2020,2.385953
SB,TXG_FOB_USD,US,2021,1.476462
SB,TXG_FOB_USD,US,2022,5.808782
SB,TXG_FOB_USD,US,2023,0.823776
SB,TXG_FOB_USD,US,2024,0.966754
SB,TXG_FOB_USD,W00,2015,411.169285
SB,TXG_FOB_USD,W00,2016,440.537474
SB,TXG_FOB_USD,W00,2017,506.181309
SB,TXG_FOB_USD,W00,2018,573.664786
SB,TXG_FOB_USD,W00,2019,443.505716
SB,TXG_FOB_USD,W00,2020,379.219589
SB,TXG_FOB_USD,W00,2021,366.089728
SB,TXG_FOB_USD,W00,2022,395.922522
SB,TXG_FOB_USD,W00,2023,398.481475
SB,TXG_FOB_USD,W00,2024,458.319068
SC,TMG_CIF_USD,CN,2015,48.398636
SC,TMG_CIF_USD,CN,2016,38.872648
SC,TMG_CIF_USD,CN,2017,49.019499
SC,TMG_CIF_USD,CN,2018,66.723849
SC,TMG_CIF_USD,CN,2019,67.350151
SC,TMG_CIF_USD,CN,2020,42.823526
