mode,bloc,lang_row,lang_col,direction,direction_lo,direction_hi,direction_p,delta_pp,delta_lo,delta_hi,delta_p,n_models_defined
de,CN,de,hi,-0.29415673503808437,-0.418116051758865,-0.17215373044635948,0.0,-4.817708333333332,-7.074652777777778,-2.690972222222222,0.0,12
de,all,de,sw,-0.19078984294675305,-0.3009187771690842,-0.06822210233879926,0.0024,-6.277950479930193,-7.98953106820826,-4.537251967895579,0.0,24
de,US,de,sw,-0.3420578407869533,-0.4994099814402811,-0.1541590193614033,0.0004,-11.253817626527052,-13.297747540549127,-9.170297298861792,0.0,12
de,CN,de,sw,-0.03952184510655273,-0.15881304591100023,0.08046747162400547,0.52,-1.3020833333333335,-3.255208333333332,0.7378472222222223,0.206,12
de,all,fr,en,0.033477738070617075,-0.08364309870126926,0.14417589773062395,0.5636,-0.06635398487492705,-1.4342288848894709,1.280850237573093,0.922,24
de,US,fr,en,0.013843380857899934,-0.16624628180310025,0.184261704811258,0.868,-1.0441663030831878,-2.5242484466374266,0.3472222222222224,0.1472,12
de,CN,fr,en,0.053112095283334215,-0.05434329254355259,0.1631927961961274,0.3272,0.9114583333333337,-0.9548611111111114,2.864583333333333,0.3368,12
de,all,fr,de,0.10276738041460663,-0.013198795187876223,0.20486233942861537,0.0856,1.345486111111111,0.08680555555555547,2.604166666666667,0.0384,24
de,US,fr,de,-0.09173930735538244,-0.3031330399499473,0.04811114571620583,0.2084,-2.083333333333334,-3.515625000000001,-0.6510416666666667,0.0024,12
de,CN,fr,de,0.29727406818459573,0.18307623048489166,0.4138616882700894,0.0,4.774305555555556,3.081597222222222,6.553819444444444,0.0,12
de,all,fr,es,0.003343228492170794,-0.13106401688390806,0.13232330832727152,0.9604,0.43402777777777807,-0.8680555555555555,1.7795138888888884,0.5128,24
de,US,fr,es,-0.21424516841183505,-0.43121216237031035,-0.02737443275766296,0.026,-2.7777777777777777,-4.340277777777777,-1.2586805555555558,0.0,12
de,CN,fr,es,0.22093162539617664,0.0923581887007171,0.348799157429803,0.0008,3.6458333333333344,1.736111111111111,5.555555555555556,0.0,12
de,all,fr,zh,0.040089612598746986,-0.10139090373366903,0.1634763557945803,0.6344,0.10771160558464253,-1.4975151341623039,1.6927083333333326,0.8928,24
de,US,fr,zh,0.0601572750233938,-0.17162610662164365,0.25806896014144287,0.6644,0.12861765561372934,-1.6059255017452005,1.737031611191482,0.8884,12
de,CN,fr,zh,0.02002195017410015,-0.09887088757325349,0.132967542897531,0.7316,0.08680555555555572,-2.041015624999996,2.213541666666667,0.934,12
de,all,fr,pt,0.009954369578754356,-0.11450014506701654,0.1207665705628613,0.9328,0.6075252690517743,-0.8477421853244219,2.0641732913011626,0.416,24
de,US,fr,pt,-0.11932275010236032,-0.30906250437985644,0.023771014948644288,0.09,-1.8665466841186737,-3.5156306809918556,-0.26041666666666713,0.022,12
de,CN,fr,pt,0.139231489259869,0.008366682597345581,0.27133345093861644,0.0392,3.081597222222222,1.1284722222222219,5.034722222222221,0.002,12
de,all,fr,hi,-0.13542366286307841,-0.2470289910531989,-0.03230463704723844,0.0104,-3.3646242364746954,-5.21424954530423,-1.5627284356725144,0.0004,24
de,US,fr,hi,-0.23177284363053938,-0.39515616322408315,-0.10760261581444745,0.0,-6.685845695171612,-8.688369324642624,-4.817708333333334,0.0,12
de,CN,fr,hi,-0.039074482095617466,-0.1617393199903572,0.08463917137938055,0.5132,-0.04340277777777728,-2.3437500000000004,2.1701388888888893,0.9536,12
de,all,fr,sw,-0.024218531925956254,-0.1489165547291204,0.09844950532568207,0.706,-4.931100930773705,-6.497390989540277,-3.3225880362377906,0.0,24
de,US,fr,sw,-0.3304951811116459,-0.5194532459239082,-0.15067810978556662,0.0,-13.334424083769633,-15.286436865164113,-11.462861083842348,0.0,12
de,CN,fr,sw,0.28205811725973345,0.16955912261858935,0.3911271080577095,0.0,3.4722222222222223,1.4756944444444442,5.5555555555555545,0.0,12
de,all,es,en,0.032205379896502295,-0.10100300153898133,0.15574589166618033,0.6144,-0.4997000436300175,-2.085880391081869,0.9977042812911419,0.5196,24
de,US,es,en,0.17385565870954733,0.009923377721338384,0.33646143178400423,0.0372,1.7349749127399647,2.2840525767029206e-16,3.3867209502571516,0.0488,12
de,CN,es,en,-0.10944489891654273,-0.26690077576191473,0.04702748428206112,0.1776,-2.7343749999999996,-4.991319444444444,-0.4774305555555571,0.018,12
de,all,es,de,0.09559946577598467,-0.07215162234154571,0.2180805435819039,0.2848,0.9114583333333333,-0.6727430555555555,2.5173611111111107,0.268,24
de,US,es,de,0.11130909034978799,-0.13165398951854732,0.25521724838123183,0.432,0.6944444444444443,-1.0416666666666665,2.4305555555555554,0.44,12
de,CN,es,de,0.07988984120218136,-0.06708036612137637,0.22669755209389217,0.29,1.128472222222222,-0.868055555555555,3.1684027777777777,0.2676,12
de,all,es,fr,-0.003343228492170794,-0.13232330832727157,0.13106401688390806,0.9604,-0.43402777777777807,-1.7795138888888884,0.8680555555555555,0.5128,24
de,US,es,fr,0.21424516841183505,0.02737443275766289,0.43121216237031035,0.026,2.7777777777777777,1.2586805555555558,4.340277777777777,0.0,12
de,CN,es,fr,-0.22093162539617664,-0.3487991574298031,-0.09235818870071727,0.0008,-3.6458333333333344,-5.555555555555556,-1.736111111111111,0.0,12
de,all,es,zh,0.05639298636249157,-0.07291201709510561,0.14529515670414664,0.4764,-0.3260889325189066,-1.823732098297664,1.1718749999999996,0.6564,24
de,US,es,zh,0.3064016099925812,0.10410564749738101,0.4367243146264517,0.002,2.9068499127399656,1.1723204495614032,4.644097222222223,0.0,12
de,CN,es,zh,-0.1936156372675981,-0.3118134913865227,-0.07809164037649158,0.0008,-3.559027777777778,-5.642361111111111,-1.5190972222222225,0.0004,12
de,all,es,pt,0.02752673632096887,-0.1004617799403925,0.12099518477994757,0.8124,0.1737247309482256,-1.1285006271815008,1.4766967293818987,0.7924,24
de,US,es,pt,0.09251578356015087,-0.10062087339331921,0.2130836618115848,0.4332,0.9116855730075624,-0.6510416666666669,2.432845294272986,0.2564,12
de,CN,es,pt,-0.037462310918213136,-0.16693437295720445,0.0899324739885149,0.5584,-0.5642361111111112,-2.3003472222222223,1.215277777777777,0.5112,12
de,all,es,hi,-0.15793949101189622,-0.281239668521276,-0.05021798277013972,0.0052,-3.7984247745782427,-5.729166666666666,-1.8879043730002913,0.0,24
de,US,es,hi,-0.08214143658382544,-0.2567084811958804,0.04550258761611879,0.1936,-3.9076134380453755,-5.859375000000001,-1.953125000000001,0.0,12
de,CN,es,hi,-0.23373754543996703,-0.3593941301446804,-0.10324688153082565,0.0008,-3.689236111111111,-6.206597222222221,-1.1718750000000002,0.002,12
de,all,es,sw,-0.09219427111485849,-0.21391570019272022,0.02680972351494458,0.132,-5.364674229203026,-6.990154392614663,-3.7124060363947056,0.0,24
de,US,es,sw,-0.24968641381499831,-0.43271618802080386,-0.06611072333480159,0.0072,-10.55573734729494,-12.377843186924007,-8.686738003863828,0.0,12
de,CN,es,sw,0.0652978715852813,-0.06033526021571269,0.19197044019710713,0.3092,-0.1736111111111113,-2.3003472222222223,2.041015624999985,0.8724,12
de,all,zh,en,-0.004897644282430873,-0.14016509058223967,0.13467123140322282,0.9464,-0.1722476730657357,-1.799758103366782,1.5020937444984075,0.8276,24
de,US,zh,en,-0.05002741553825146,-0.24423013349206724,0.1599120161428569,0.6284,-1.1691481239092494,-2.821237365474113,0.4518353151822166,0.168,12
de,CN,zh,en,0.04023212697338973,-0.07990270806601123,0.16404363116079676,0.518,0.8246527777777781,-1.4322916666666665,3.168402777777777,0.4748,12
de,all,zh,de,0.028624326617187907,-0.08343366831785257,0.14200626803514152,0.608,1.2389107038976153,-0.36709636493065134,2.9297130644633507,0.1292,23
de,US,zh,de,-0.21913159383213807,-0.38746139166615284,-0.05396906563020164,0.01,-2.209678592204771,-3.9855182661514896,-0.4595010747354499,0.016,11
de,CN,zh,de,0.2557339203624034,0.13599523123753354,0.3779284258466374,0.0,4.6875,2.4739583333333326,6.944444444444445,0.0,12
de,all,zh,fr,-0.040089612598746986,-0.16347635579458034,0.10139090373366902,0.6344,-0.10771160558464253,-1.6927083333333326,1.4975151341623036,0.8928,24
de,US,zh,fr,-0.0601572750233938,-0.25806896014144287,0.17162610662164357,0.6644,-0.12861765561372934,-1.737031611191482,1.6059255017452005,0.8884,12
de,CN,zh,fr,-0.02002195017410015,-0.13296754289753102,0.09887088757325348,0.7316,-0.08680555555555572,-2.213541666666667,2.041015624999985,0.934,12
de,all,zh,es,-0.05639298636249157,-0.14529515670414667,0.07291201709510554,0.4764,0.3260889325189066,-1.1718749999999996,1.823732098297664,0.6564,24
de,US,zh,es,-0.3064016099925812,-0.43672431462645184,-0.1041056474973811,0.002,-2.9068499127399656,-4.644097222222223,-1.1723204495614035,0.0,12
de,CN,zh,es,0.1936156372675981,0.07809164037649129,0.31181349138652265,0.0008,3.559027777777778,1.5190972222222225,5.642361111111111,0.0004,12
de,all,zh,pt,-0.052251840874776696,-0.1498911047039645,0.04853918609585485,0.3068,0.4998136634671317,-0.9548611111111112,1.9766902326168818,0.5076,23
de,US,zh,pt,-0.23653327373144883,-0.3805610836776012,-0.08460156312902002,0.0012,-1.9951643397324033,-3.644026598523468,-0.34159978847828965,0.0184,11
de,CN,zh,pt,0.11667280591050615,-0.0004536806997327401,0.2350331291492888,0.0516,2.9947916666666656,0.998263888888889,5.034722222222221,0.0036,12
de,all,zh,hi,-0.13709601901915514,-0.28330967277264024,-0.029752298943553947,0.0116,-3.4723358420593367,-5.46921249253697,-1.5190631362710876,0.0004,24
de,US,zh,hi,-0.22043690177306297,-0.4674388560830029,-0.08747097363091709,0.0012,-6.814463350785341,-8.940972222222221,-4.7742998745637,0.0,12
de,CN,zh,hi,-0.0537551362652472,-0.18888394525465704,0.08091749245497945,0.428,-0.13020833333333331,-2.734375,2.3871527777777772,0.8968,12
de,all,zh,sw,-0.09333565869009701,-0.20430149594075706,0.03327937949418169,0.1456,-5.039380635543921,-6.75918975182557,-3.304158599658233,0.0,24
de,US,zh,sw,-0.39466152282875466,-0.5632405913573795,-0.1934179527338759,0.0,-13.46417793775451,-15.220162412902823,-11.718041729815386,0.0,12
de,CN,zh,sw,0.20799020544856064,0.0830416632161136,0.32935784193022055,0.0,3.3854166666666665,0.9114583333333327,5.902777777777779,0.006,12
de,all,pt,en,0.015622791151034378,-0.11259708506135647,0.1434662047237673,0.8144,-0.6700161794648051,-2.1461681829532933,0.765517277573478,0.37,24
de,US,pt,en,0.15392035646345995,-0.03330744799291441,0.3428321588329683,0.1128,0.8301065299592789,-0.7344443081006394,2.392189784356725,0.2912,12
de,CN,pt,en,-0.1226747741613912,-0.24224835482529633,0.0010787945368571988,0.0512,-2.1701388888888884,-4.166666666666666,-0.2170138888888888,0.0312,12
de,all,pt,de,0.09314524868499499,-0.0349821587519704,0.21273775151231553,0.1416,0.739097040430483,-0.7378472222222223,2.2371802737783595,0.3308,23
de,US,pt,de,0.03213386908760123,-0.13296653525826144,0.18107575445422036,0.6944,-0.2145142524723677,-1.822019069953461,1.4322916666666665,0.7896,11
de,CN,pt,de,0.14907234664927263,-0.004088712635815658,0.2983111496693975,0.0568,1.6927083333333333,-0.2604166666666668,3.645833333333333,0.0888,12
de,all,pt,fr,-0.009954369578754356,-0.12076657056286133,0.11450014506701649,0.9328,-0.6075252690517743,-2.0641732913011674,0.8477421853244217,0.416,24
de,US,pt,fr,0.11932275010236032,-0.02377101494864441,0.3090625043798563,0.09,1.8665466841186737,0.26041666666666713,3.5156306809918556,0.022,12
de,CN,pt,fr,-0.139231489259869,-0.27133345093861644,-0.008366682597345595,0.0392,-3.081597222222222,-5.034722222222221,-1.1284722222222219,0.002,12
de,all,pt,es,-0.02752673632096887,-0.1209951847799477,0.10046177994039245,0.8124,-0.1737247309482256,-1.4766967293818998,1.1285006271815006,0.7924,24
de,US,pt,es,-0.09251578356015087,-0.21308366181158495,0.10062087339331915,0.4332,-0.9116855730075624,-2.4328452942729863,0.6510416666666669,0.2564,12
de,CN,pt,es,0.037462310918213136,-0.089932473988515,0.16693437295720442,0.5584,0.5642361111111112,-1.215277777777777,2.3003472222222223,0.5112,12
de,all,pt,zh,0.052251840874776696,-0.04853918609585486,0.1498911047039645,0.3068,-0.4998136634671317,-1.9766902326168825,0.9548611111111112,0.5076,23
de,US,pt,zh,0.23653327373144883,0.08460156312902,0.38056108367760116,0.0012,1.9951643397324033,0.3415997884782882,3.644026598523468,0.0184,11
de,CN,pt,zh,-0.11667280591050615,-0.2350331291492888,0.00045368069973272926,0.0516,-2.9947916666666656,-5.034722222222221,-0.998263888888889,0.0036,12
de,all,pt,hi,-0.1649661470067929,-0.31632641486070334,-0.06006749473434581,0.0052,-3.97214950552647,-5.859374999999999,-2.192061836460151,0.0,24
de,US,pt,hi,-0.130157197123598,-0.35817728972830837,0.007318584756045555,0.0592,-4.819299011052938,-6.826210271634316,-2.871000188580939,0.0,12
de,CN,pt,hi,-0.19977509688998776,-0.3210812301827459,-0.07589559561830896,0.0052,-3.1249999999999996,-5.425347222222223,-0.9114583333333334,0.0072,12
de,all,pt,sw,-0.10297164353490286,-0.21447254158153162,0.014881418152964131,0.0852,-5.538285340314136,-7.146037968639969,-3.869797467258352,0.0,24
de,US,pt,sw,-0.32190197898768813,-0.4805161269062301,-0.13936439830351882,0.0004,-11.46719568062827,-13.411458333333332,-9.591435636441284,0.0,12
de,CN,pt,sw,0.11595869191788229,0.010145148284524255,0.2183191621088352,0.0332,0.390625,-1.6493055555555542,2.473958333333333,0.7152,12
de,all,hi,en,0.1451015033041809,0.04124696861793323,0.29848667985067845,0.0088,3.2875899869109944,1.3264944362121798,5.363983988692552,0.0004,24
de,US,hi,en,0.22197537273461743,0.11391828889161397,0.45705086614403884,0.0,5.620318862710879,3.602430555555556,7.701220731529958,0.0,12
de,CN,hi,en,0.06822763387374434,-0.06448933343114913,0.2024281093302218,0.3044,0.9548611111111112,-1.4756944444444453,3.6024305555555545,0.4356,12
de,all,hi,de,0.21939395930089634,0.11657625970194552,0.35849758900177875,0.0,4.711246545956952,2.909346708660558,6.5579255756578885,0.0,24
de,US,hi,de,0.14463118356370822,0.01847952004603384,0.36286994918804993,0.0248,4.60478475858057,2.5637066426701574,6.684118673647468,0.0,12
de,CN,hi,de,0.29415673503808437,0.17215373044635945,0.41811605175886496,0.0,4.817708333333332,2.690972222222222,7.074652777777778,0.0,12
de,all,hi,fr,0.13542366286307841,0.032304637047238356,0.24702899105319884,0.0104,3.3646242364746954,1.5627284356725144,5.214249545304226,0.0004,24
de,US,hi,fr,0.23177284363053938,0.10760261581444733,0.3951561632240831,0.0,6.685845695171612,4.817708333333334,8.688369324642624,0.0,12
de,CN,hi,fr,0.039074482095617466,-0.08463917137938058,0.1617393199903572,0.5132,0.04340277777777728,-2.1701388888888893,2.3437500000000004,0.9536,12
de,all,hi,es,0.15793949101189622,0.0502179827701397,0.28123966852127597,0.0052,3.7984247745782427,1.8879043730002913,5.729166666666666,0.0,24
de,US,hi,es,0.08214143658382544,-0.04550258761611883,0.25670848119588036,0.1936,3.9076134380453755,1.953125000000001,5.859375000000001,0.0,12
de,CN,hi,es,0.23373754543996703,0.10324688153082553,0.35939413014468036,0.0008,3.689236111111111,1.1718750000000002,6.206597222222221,0.002,12
de,all,hi,zh,0.13709601901915514,0.02975229894355388,0.28330967277264013,0.0116,3.4723358420593367,1.5190631362710874,5.469212492536969,0.0004,24
de,US,hi,zh,0.22043690177306297,0.08747097363091696,0.4674388560830026,0.0012,6.814463350785341,4.7742998745637,8.940972222222221,0.0,12
de,CN,hi,zh,0.0537551362652472,-0.08091749245497956,0.18888394525465702,0.428,0.13020833333333331,-2.3871527777777772,2.734375,0.8968,12
de,all,hi,pt,0.1649661470067929,0.0600674947343458,0.3163264148607033,0.0052,3.97214950552647,2.192061836460151,5.859374999999999,0.0,24
de,US,hi,pt,0.130157197123598,-0.007318584756045573,0.3581772897283083,0.0592,4.819299011052938,2.8710001885809384,6.826210271634315,0.0,12
de,CN,hi,pt,0.19977509688998776,0.07589559561830896,0.3210812301827458,0.0052,3.1249999999999996,0.9114583333333334,5.425347222222223,0.0072,12
de,all,hi,sw,0.03168825531673179,-0.06042622834695777,0.15504505986525635,0.4952,-1.5645451570680626,-3.325956774708367,0.323247988091684,0.1,24
de,US,hi,sw,-0.21792280705029346,-0.34359636780039643,-0.020144488037052197,0.0324,-6.644715314136125,-8.514923704775589,-4.6068654709690895,0.0,12
de,CN,hi,sw,0.28129931768375704,0.17534171589668587,0.3810302409784031,0.0,3.515625,1.3020833333333337,5.86046006944443,0.0016,12
de,all,sw,en,0.10426637634621472,-0.01987671954157713,0.21991114046920782,0.0972,4.865315045084351,3.1721045419709286,6.497845708088394,0.0,24
de,US,sw,en,0.4049788516683104,0.22242875461826186,0.5641622552791397,0.0,12.291393979057592,10.381201490309543,14.250316760145893,0.0,12
de,CN,sw,en,-0.19644609897588086,-0.3009822042832353,-0.08317494109852547,0.0016,-2.5607638888888884,-4.861111111111111,-0.3461371527777932,0.028,12
de,all,sw,de,0.19078984294675305,0.06822210233879919,0.30091877716908416,0.0024,6.277950479930193,4.537251967895578,7.98953106820826,0.0,24
de,US,sw,de,0.3420578407869533,0.15415901936140328,0.499409981440281,0.0004,11.253817626527052,9.170297298861792,13.297747540549127,0.0,12
de,CN,sw,de,0.03952184510655273,-0.0804674716240055,0.15881304591100023,0.52,1.3020833333333335,-0.7378472222222223,3.255208333333332,0.206,12
de,all,sw,fr,0.024218531925956254,-0.09844950532568207,0.1489165547291203,0.706,4.931100930773705,3.3225880362377898,6.497390989540277,0.0,24
de,US,sw,fr,0.3304951811116459,0.15067810978556656,0.5194532459239082,0.0,13.334424083769633,11.462861083842348,15.286436865164113,0.0,12
de,CN,sw,fr,-0.28205811725973345,-0.3911271080577096,-0.16955912261858944,0.0,-3.4722222222222223,-5.5555555555555545,-1.4756944444444442,0.0,12
de,all,sw,es,0.09219427111485849,-0.026809723514944594,0.21391570019272022,0.132,5.364674229203026,3.7124060363947056,6.990154392614661,0.0,24
de,US,sw,es,0.24968641381499831,0.06611072333480147,0.4327161880208038,0.0072,10.55573734729494,8.686738003863827,12.377843186924006,0.0,12
de,CN,sw,es,-0.0652978715852813,-0.19197044019710718,0.06033526021571269,0.3092,0.1736111111111113,-2.041015624999996,2.3003472222222223,0.8724,12
de,all,sw,zh,0.09333565869009701,-0.033279379494181735,0.20430149594075703,0.1456,5.039380635543921,3.304158599658233,6.75918975182557,0.0,24
de,US,sw,zh,0.39466152282875466,0.19341795273387566,0.5632405913573795,0.0,13.46417793775451,11.718041729815377,15.220162412902821,0.0,12
de,CN,sw,zh,-0.20799020544856064,-0.32935784193022055,-0.08304166321611361,0.0,-3.3854166666666665,-5.902777777777779,-0.9114583333333327,0.006,12
de,all,sw,pt,0.10297164353490286,-0.014881418152964135,0.21447254158153142,0.0852,5.538285340314136,3.869797467258352,7.146037968639968,0.0,24
de,US,sw,pt,0.32190197898768813,0.1393643983035187,0.4805161269062301,0.0004,11.46719568062827,9.591435636441277,13.411458333333332,0.0,12
de,CN,sw,pt,-0.11595869191788229,-0.21831916210883526,-0.010145148284524312,0.0332,-0.390625,-2.473958333333333,1.6493055555555542,0.7152,12
de,all,sw,hi,-0.03168825531673179,-0.15504505986525646,0.060426228346957725,0.4952,1.5645451570680626,-0.3232479880916841,3.3259567747083665,0.1,24
de,US,sw,hi,0.21792280705029346,0.020144488037052172,0.3435963678003963,0.0324,6.644715314136125,4.606865470969089,8.514923704775585,0.0,12
de,CN,sw,hi,-0.28129931768375704,-0.38103024097840316,-0.1753417158966859,0.0,-3.515625,-5.860460069444442,-1.3020833333333337,0.0016,12
